epoch_for_cdf_mod,proton_density,numden_p_uncer,proton_bulk_speed,bulk_p_uncer,proton_xvelocity,proton_yvelocity,proton_zvelocity,proton_thermal,thermal_p_uncer,alpha_density,numden_a_uncer,alpha_bulk_speed,bulk_a_uncer,alpha_thermal,thermal_a_uncer,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
2025-06-25 01:28:10.410,4.888908133784489,-1e+31,434.6878866166106,-1e+31,-434.6878866166106,-4.801675194161781,-18.99461300244384,45.51329475834997,-1e+31,0.14404020504857915,-1e+31,430.4279438381074,-1e+31,38.09468980817303,-1e+31,1275861.2844892729,52483.236929089035,-105873.36605168722
2025-06-25 01:28:15.410,4.928620835786634,-1e+31,433.47353349384275,-1e+31,-433.47353349384275,0.5197269319044437,-14.640316006630492,44.23922266753377,-1e+31,0.1561420971823368,-1e+31,428.317377638082,-1e+31,37.27502953062156,-1e+31,1275861.3043693013,52484.75165061795,-105873.34120370948
2025-06-25 01:28:20.410,4.956597560106921,-1e+31,435.42392349206966,-1e+31,-435.42392349206966,-0.5411721382720032,-11.614741267866393,43.99400325160994,-1e+31,0.1605272470252818,-1e+31,430.2218505757893,-1e+31,35.324724305569866,-1e+31,1275861.324248429,52486.26634163046,-105873.31635569467
2025-06-25 01:28:25.410,4.678634631263625,-1e+31,436.16808913835945,-1e+31,-436.16808913835945,-1.2824731631532593,-24.498869309878046,47.221095009608334,-1e+31,0.14658306757203202,-1e+31,429.2638783191356,-1e+31,38.037515956530704,-1e+31,1275861.3441270043,52487.78103242899,-105873.29150713008
2025-06-25 01:28:30.410,4.71875109791018,-1e+31,434.9421721901591,-1e+31,-434.9421721901591,2.899918301831537,-22.498057736567443,49.14349303194071,-1e+31,0.1571488986074011,-1e+31,430.5406941196004,-1e+31,41.67457570696668,-1e+31,1275861.364005786,52489.29578361399,-105873.26665700035
2025-06-25 01:28:35.410,4.580907421021305,-1e+31,433.7453377379956,-1e+31,-433.7453377379956,6.514612990524672,-22.59664995738041,47.14526054786458,-1e+31,0.14589272540543388,-1e+31,429.801794370251,-1e+31,40.206824540046036,-1e+31,1275861.3838832728,52490.81047398279,-105873.24180737545
2025-06-25 01:28:40.410,4.610945337593655,-1e+31,433.9476270869253,-1e+31,-433.9476270869253,4.087879904884812,-19.911288699963098,46.177384962082115,-1e+31,0.14003786272673407,-1e+31,428.5841537244037,-1e+31,40.15935029561874,-1e+31,1275861.4037601808,52492.32516413927,-105873.21695718914
2025-06-25 01:28:45.410,4.648240877242828,-1e+31,435.2146611491598,-1e+31,-435.2146611491598,-1.5066067564332961,-27.608716548610744,47.48091647715137,-1e+31,0.13166987645116324,-1e+31,428.8388816427419,-1e+31,41.071035849162,-1e+31,1275861.4236365398,52493.83985408254,-105873.19210644631
2025-06-25 01:28:50.411,4.968421627141464,-1e+31,432.90207868959607,-1e+31,-432.90207868959607,0.6174695961308103,-16.613972077965933,45.98040877135608,-1e+31,0.1473501497314286,-1e+31,428.5824055974397,-1e+31,36.91982031400815,-1e+31,1275861.4435127564,52495.35457410704,-105873.1672546509
2025-06-25 01:28:55.411,5.096886776001675,-1e+31,436.35946155663333,-1e+31,-436.35946155663333,0.5148428944459411,-12.402207968098288,44.345412609964214,-1e+31,0.16067863269514035,-1e+31,429.33835280648253,-1e+31,36.39753089149138,-1e+31,1275861.4633879901,52496.869263627486,-105873.14240278315
2025-06-25 01:29:00.411,4.905568993807396,-1e+31,436.6796462832317,-1e+31,-436.6796462832317,3.2329186214914145,-17.014587708126783,45.737102016323675,-1e+31,0.15550754511713777,-1e+31,429.75834446771233,-1e+31,36.926259659622026,-1e+31,1275861.4832630723,52498.383983225984,-105873.11754988303
2025-06-25 01:29:05.411,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-3.336309772778634,-18.88575219132725,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275861.5031376542,52499.89870260845,-105873.09269646404
2025-06-25 01:29:10.411,4.700372459635845,-1e+31,437.0226224148779,-1e+31,-437.0226224148779,2.4160404612236874,-21.794478616871896,46.868619550189884,-1e+31,0.1392399042491153,-1e+31,429.2834914548322,-1e+31,40.047032462942134,-1e+31,1275861.523011229,52501.413391480855,-105873.06784295378
2025-06-25 01:29:15.411,4.699780548319057,-1e+31,437.7271845718335,-1e+31,-437.7271845718335,1.5025432429252419,-25.837582489507504,53.06072014908253,-1e+31,0.15661473083520513,-1e+31,432.23723319849006,-1e+31,44.199159221814625,-1e+31,1275861.5428842457,52502.928080137855,-105873.04298890743
2025-06-25 01:29:20.411,4.615156075146685,-1e+31,436.89982615898725,-1e+31,-436.89982615898725,5.095698000984235,-33.7899430297163,53.29615617112859,-1e+31,0.1507314199011238,-1e+31,432.1820798110843,-1e+31,45.02427770472347,-1e+31,1275861.5627567715,52504.442768581095,-105873.01813432126
2025-06-25 01:29:25.411,4.87870346609462,-1e+31,438.29502595405154,-1e+31,-438.29502595405154,8.079061735424506,-36.018652024241845,54.382863932156674,-1e+31,0.13930736121541124,-1e+31,433.37278286423566,-1e+31,46.74012808925499,-1e+31,1275861.5826294357,52505.95751737891,-105872.99327816692
2025-06-25 01:29:30.411,4.629695235203103,-1e+31,436.28186969600694,-1e+31,-436.28186969600694,6.68723045487145,-28.42925325230743,51.96471532100804,-1e+31,0.14584658211401008,-1e+31,431.42629325335037,-1e+31,44.29547225010398,-1e+31,1275861.602500876,52507.47220539053,-105872.96842251375
2025-06-25 01:29:35.411,4.752872518127863,-1e+31,439.04071853111844,-1e+31,-439.04071853111844,-1.4359690358695154,-31.310527911683348,52.980605343879816,-1e+31,0.14612027911352343,-1e+31,433.1902152660829,-1e+31,44.342423271181076,-1e+31,1275861.6223716906,52508.98689319265,-105872.9435662548
2025-06-25 01:29:40.411,4.656697441239946,-1e+31,436.7176824792888,-1e+31,-436.7176824792888,0.6244295898250769,-21.707537304839924,49.224982895460315,-1e+31,0.13816165209232245,-1e+31,432.7856662896904,-1e+31,45.0261060652829,-1e+31,1275861.642242403,52510.50161107086,-105872.91870900104
2025-06-25 01:29:45.411,4.447119580437787,-1e+31,438.8999815802904,-1e+31,-438.8999815802904,3.559229208253605,-26.364882832571297,50.76174049332199,-1e+31,0.13582944075693545,-1e+31,433.206096069871,-1e+31,44.91331127695532,-1e+31,1275861.662111692,52512.016268147076,-105872.89385217271
2025-06-25 01:29:50.411,4.712919836541112,-1e+31,437.11135855817815,-1e+31,-437.11135855817815,2.265872525275398,-27.499743475689414,50.32199995830513,-1e+31,0.1533634231164451,-1e+31,431.56974220592275,-1e+31,42.05199238640419,-1e+31,1275861.6819813098,52513.53098559901,-105872.86899379926
2025-06-25 01:29:55.411,4.825977798052457,-1e+31,433.2190192195715,-1e+31,-433.2190192195715,3.8410596782323267,-26.79182146550527,49.66196643202971,-1e+31,0.15396660393144743,-1e+31,430.2663009449657,-1e+31,44.120056538430305,-1e+31,1275861.7018506983,52515.04573314395,-105872.84413435124
2025-06-25 01:30:00.411,4.490757526830199,-1e+31,436.85481990597566,-1e+31,-436.85481990597566,4.200926812666786,-30.868701927164153,52.92366573306587,-1e+31,0.15749878081452476,-1e+31,432.1871546513022,-1e+31,42.95094758317801,-1e+31,1275861.7217180114,52516.560359272524,-105872.81927639147
2025-06-25 01:30:05.411,4.694002772427129,-1e+31,438.43397422367406,-1e+31,-438.43397422367406,5.53503871763472,-28.689654238715733,49.47472204751941,-1e+31,0.15917745545340112,-1e+31,432.04249341435803,-1e+31,44.912776514189396,-1e+31,1275861.7415863145,52518.07510638133,-105872.7944158765
2025-06-25 01:30:10.411,4.535523967144467,-1e+31,437.7654596978795,-1e+31,-437.7654596978795,2.007545018107031,-32.641746709597186,49.90648306910048,-1e+31,0.13766141569877202,-1e+31,431.48868182111306,-1e+31,44.93216150134666,-1e+31,1275861.761453299,52519.58979267713,-105872.76955584082
2025-06-25 01:30:15.411,4.203443122045415,-1e+31,435.3311151657991,-1e+31,-435.3311151657991,3.91321254666094,-36.11348033391475,52.71421122523167,-1e+31,0.1402777957382081,-1e+31,432.2760899698161,-1e+31,46.13115618441395,-1e+31,1275861.7813197041,52521.10447876448,-105872.74469517043
2025-06-25 01:30:20.411,4.2037391522217815,-1e+31,435.42088950587066,-1e+31,-435.42088950587066,4.446005541476094,-34.731895587258,52.95808836199316,-1e+31,0.13556817510636884,-1e+31,431.54782797532187,-1e+31,46.42020855153192,-1e+31,1275861.8011859949,52522.61919492698,-105872.7198335324
2025-06-25 01:30:25.411,4.912925731563937,-1e+31,439.17514463027385,-1e+31,-439.17514463027385,7.6518906394335495,-31.178925700902884,50.727959873664034,-1e+31,0.1531510213116289,-1e+31,432.82732278823465,-1e+31,46.095660741831615,-1e+31,1275861.8210513024,52524.133880583606,-105872.69497182232
2025-06-25 01:30:30.411,4.684581858321718,-1e+31,438.52712110068194,-1e+31,-438.52712110068194,4.670025639711316,-26.771265532633514,47.88906785156565,-1e+31,0.17044612809687062,-1e+31,430.67752466815693,-1e+31,40.27568671379775,-1e+31,1275861.8409168962,52525.64862658348,-105872.67010858218
2025-06-25 01:30:35.411,5.148945155648701,-1e+31,436.85648018125283,-1e+31,-436.85648018125283,2.8069478682490896,-18.90207340793239,45.02284017745595,-1e+31,0.16913684973309118,-1e+31,430.4258898827752,-1e+31,38.07552105686195,-1e+31,1275861.860780201,52527.16325125631,-105872.64524674247
2025-06-25 01:30:40.411,4.904219370257584,-1e+31,435.1964585174369,-1e+31,-435.1964585174369,2.0656449904135137,-22.181130831333906,46.45529573828792,-1e+31,0.16919219232556287,-1e+31,431.08174375968923,-1e+31,36.859165863814525,-1e+31,1275861.8806447238,52528.67799682572,-105872.6203824011
2025-06-25 01:30:45.411,4.683328756415252,-1e+31,434.3090358363283,-1e+31,-434.3090358363283,4.997383438531578,-18.86943421988437,45.46154346216367,-1e+31,0.15388006562288709,-1e+31,429.6086654546903,-1e+31,38.74452322431991,-1e+31,1275861.9005078748,52530.19268162137,-105872.59551852226
2025-06-25 01:30:50.412,4.472455122315275,-1e+31,433.4037615047438,-1e+31,-433.4037615047438,5.215043303416497,-26.57217792222962,46.80031360800677,-1e+31,0.1505411582098064,-1e+31,429.94301015513264,-1e+31,42.89504363179946,-1e+31,1275861.9203704186,52531.70736620007,-105872.57065407006
2025-06-25 01:30:55.412,4.789801243182156,-1e+31,432.68909240917316,-1e+31,-432.68909240917316,5.242321433893235,-22.01123734409642,45.7267211878658,-1e+31,0.1573103165061895,-1e+31,428.3576097927358,-1e+31,39.42036575181238,-1e+31,1275861.9402328136,52533.22208086902,-105872.54578858597
2025-06-25 01:31:00.412,4.973531775331182,-1e+31,431.9459046015925,-1e+31,-431.9459046015925,2.149045105737649,-20.730559860167077,43.48283098362969,-1e+31,0.16830945368976938,-1e+31,429.43333364142444,-1e+31,35.189776140201474,-1e+31,1275861.9600942777,52534.73676501504,-105872.52092305315
2025-06-25 01:31:05.412,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-5.589917658414436,-17.577561142688275,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275861.9799555258,52536.251479255385,-105872.4960564184
2025-06-25 01:31:10.412,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1.8772516879340095,-21.015713367853714,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275861.9998159683,52537.766162974585,-105872.47118982149
2025-06-25 01:31:15.412,5.105777795408995,-1e+31,434.7218998609959,-1e+31,-434.7218998609959,-2.663633411478301,-16.197579452405144,44.058814625479314,-1e+31,0.16819903603198727,-1e+31,429.8137369967931,-1e+31,34.591527114051324,-1e+31,1275862.019676098,52539.28087678463,-105872.44632212154
2025-06-25 01:31:20.412,5.3015101328921075,-1e+31,438.46300726280504,-1e+31,-438.46300726280504,-1.7833997283831806,-12.531652602710011,47.40773730310543,-1e+31,0.1711829811420968,-1e+31,432.8842454009753,-1e+31,37.82980652302196,-1e+31,1275862.0395353849,52540.79556008044,-105872.4214543947
2025-06-25 01:31:25.412,5.309785713837171,-1e+31,436.30046818393294,-1e+31,-436.30046818393294,0.12122832370953773,-13.159977879935447,44.85769992108282,-1e+31,0.16956843857662968,-1e+31,431.00962561447847,-1e+31,38.57691965306451,-1e+31,1275862.0593940313,52542.3102431594,-105872.39658609609
2025-06-25 01:31:30.412,5.233123317135607,-1e+31,436.050459148219,-1e+31,-436.050459148219,1.27237386205897,-14.234388422935943,47.22871072180994,-1e+31,0.184761531927408,-1e+31,430.59912740134024,-1e+31,38.06486731007873,-1e+31,1275862.0792529685,52543.824986621345,-105872.3717162747
2025-06-25 01:31:35.412,5.2074648091535956,-1e+31,433.96606844049614,-1e+31,-433.96606844049614,4.259507170151775,-16.78554289902847,43.61459040390894,-1e+31,0.16926791483884165,-1e+31,428.8403003198456,-1e+31,37.55394281095279,-1e+31,1275862.0991105686,52545.33966926393,-105872.34684689366
2025-06-25 01:31:40.412,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.2816011195018291,-18.742358232750817,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275862.1189675292,52546.85435170175,-105872.3219769409
2025-06-25 01:31:45.412,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-3.693854754495902,-12.466064869747875,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275862.1388240666,52548.36903389399,-105872.29710651131
2025-06-25 01:31:50.412,5.239309255082888,-1e+31,432.5296251636659,-1e+31,-432.5296251636659,-5.28976065486129,-13.76830238816153,43.797927215761135,-1e+31,0.15037667022349757,-1e+31,425.9171816269957,-1e+31,34.99083014084709,-1e+31,1275862.1586803878,52549.8837462105,-105872.27223498694
2025-06-25 01:31:55.412,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1.6826645574916128,-13.334164268993668,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275862.1785357741,52551.39842800706,-105872.24736342038
2025-06-25 01:32:00.412,5.1283852582226865,-1e+31,436.3918929251691,-1e+31,-436.3918929251691,-3.622262282568194,-15.162318525995069,44.41097391321535,-1e+31,0.1730780778450994,-1e+31,429.6889709973631,-1e+31,34.670343319827694,-1e+31,1275862.1983905903,52552.91310958832,-105872.22249127214
2025-06-25 01:32:05.412,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-4.167554320145072,-15.512693080956907,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275862.218245579,52554.42785154754,-105872.19761757384
2025-06-25 01:32:10.412,5.2503680757708775,-1e+31,436.3013879242966,-1e+31,-436.3013879242966,3.418784921502322,-11.318164169123563,45.130235382978015,-1e+31,0.17285997822643676,-1e+31,431.0825231199181,-1e+31,36.620897097566534,-1e+31,1275862.238098631,52555.94247206396,-105872.17274539574
2025-06-25 01:32:15.412,5.193889347234464,-1e+31,436.36954940913307,-1e+31,-436.36954940913307,1.0798338683792252,-12.55932813665492,44.414506725836205,-1e+31,0.17403456481320018,-1e+31,430.0765814789885,-1e+31,35.28971386053697,-1e+31,1275862.2579526016,52557.45721329786,-105872.14787065884
2025-06-25 01:32:20.412,5.253759961184724,-1e+31,434.97210834433616,-1e+31,-434.97210834433616,-5.005973073562458,-11.531546585975526,44.12590893664189,-1e+31,0.1702651132109909,-1e+31,429.9213388674468,-1e+31,35.28572462657097,-1e+31,1275862.2778056313,52558.97192435594,-105872.12299586169
2025-06-25 01:32:25.412,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,2.9807355781675113,-14.556407038258918,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275862.297657258,52560.48657475355,-105872.09812146233
2025-06-25 01:32:30.412,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.129364489800963,-18.249094906133813,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275862.317509156,52562.001285375794,-105872.07324555359
2025-06-25 01:32:35.412,5.059758436070775,-1e+31,433.9477149192986,-1e+31,-433.9477149192986,-2.062760531017524,-16.149727382941236,44.22008050702408,-1e+31,0.1612888049638611,-1e+31,427.85978648769725,-1e+31,35.88799301524646,-1e+31,1275862.3373600887,52563.51596528088,-105872.04836957762
2025-06-25 01:32:40.413,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-3.4569187175235925,-14.234870805327091,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275862.3572113356,52565.030705217854,-105872.0234921294
2025-06-25 01:32:45.413,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-5.398057164296091,-13.574219332857467,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275862.3770611866,52566.54538345254,-105871.99861505529
2025-06-25 01:32:50.413,4.739005339330437,-1e+31,433.95186319020524,-1e+31,-433.95186319020524,-6.398139287828755,-16.45424259799396,42.836008628737524,-1e+31,0.13258177206096175,-1e+31,427.64544178781404,-1e+31,38.71787809422636,-1e+31,1275862.3969104798,52568.06006206962,-105871.97373744694
2025-06-25 01:32:55.413,4.313066924477731,-1e+31,428.6557601387627,-1e+31,-428.6557601387627,-0.8500560903599812,-30.87167390993872,47.80076822448839,-1e+31,0.11901492133247837,-1e+31,424.08992998200307,-1e+31,45.51832516195976,-1e+31,1275862.4167596942,52569.57477111985,-105871.94885885046
2025-06-25 01:33:00.413,4.802784676683553,-1e+31,432.2207296006016,-1e+31,-432.2207296006016,3.635109688764466,-32.901278187516866,46.66375034237424,-1e+31,0.13101372988046384,-1e+31,426.57741286097547,-1e+31,42.02482717759628,-1e+31,1275862.4366074586,52571.08941969605,-105871.92398062174
2025-06-25 01:33:05.413,4.910035995896222,-1e+31,434.15849519717005,-1e+31,-434.15849519717005,-3.939551543252797,-15.06296014706605,44.2963564703819,-1e+31,0.1454870729487652,-1e+31,429.49903494511466,-1e+31,37.48376504789184,-1e+31,1275862.4564555206,52572.604128875246,-105871.8991008905
2025-06-25 01:33:10.413,4.515909863149982,-1e+31,431.7965739022021,-1e+31,-431.7965739022021,-1.8507330945597111,-19.755641761652292,44.15220528731828,-1e+31,0.10200096618413182,-1e+31,425.64620296488795,-1e+31,40.03091655946451,-1e+31,1275862.4763029853,52574.118837896836,-105871.87422057206
2025-06-25 01:33:15.413,4.624535093060813,-1e+31,432.2485990970244,-1e+31,-432.2485990970244,-4.772225197344319,-16.319616374975354,43.233220542540096,-1e+31,0.12747922147949947,-1e+31,426.53762467146805,-1e+31,33.84380588667477,-1e+31,1275862.4961495677,52575.63351601845,-105871.8493402609
2025-06-25 01:33:20.413,4.665368915021151,-1e+31,432.290569162909,-1e+31,-432.290569162909,-1.5151343150721956,-15.692073811480213,45.063041976067225,-1e+31,0.1198282737224365,-1e+31,425.6372722311565,-1e+31,38.99637338332851,-1e+31,1275862.5159959039,52577.148224403885,-105871.8244588633
2025-06-25 01:33:25.413,4.4294372032210045,-1e+31,431.01232859989454,-1e+31,-431.01232859989454,2.6797175991805027,-16.315680263507964,43.54378623356124,-1e+31,0.1119589911792019,-1e+31,425.77051472709377,-1e+31,36.45742243720412,-1e+31,1275862.535841389,52578.662902302356,-105871.79957746656
2025-06-25 01:33:30.413,4.456979451058239,-1e+31,431.12952453708414,-1e+31,-431.12952453708414,-1.8162665488316776,-14.840711325286996,43.82641601378191,-1e+31,0.10948338743035906,-1e+31,425.2753778170498,-1e+31,39.14044928950891,-1e+31,1275862.5556863064,52580.17757999752,-105871.77469548059
2025-06-25 01:33:35.413,4.454672484510688,-1e+31,429.49301759313016,-1e+31,-429.49301759313016,-2.514361502235481,-14.636872945514384,42.99241831712536,-1e+31,0.1075987208391166,-1e+31,425.2510725206441,-1e+31,39.02693543486531,-1e+31,1275862.5755306457,52581.69225748918,-105871.74981293327
2025-06-25 01:33:40.413,4.485054032117326,-1e+31,428.83112418230326,-1e+31,-428.83112418230326,-1.1337931872686404,-14.109457695184574,43.04932052340202,-1e+31,0.10888602953921088,-1e+31,422.0856621079489,-1e+31,40.041025671679236,-1e+31,1275862.5953751795,52583.20699537368,-105871.72492886853
2025-06-25 01:33:45.413,4.37626598510811,-1e+31,429.4294131052404,-1e+31,-429.4294131052404,-4.745709568450451,-14.761260573396896,43.350990194984526,-1e+31,0.10928937473303157,-1e+31,424.506329241709,-1e+31,37.33843249066045,-1e+31,1275862.6152188487,52584.72170270432,-105871.70004474418
2025-06-25 01:33:50.413,4.392090473303369,-1e+31,428.8500957153085,-1e+31,-428.8500957153085,-2.6622361602081597,-17.26398100671667,43.02537396773439,-1e+31,0.10029476237615051,-1e+31,423.1616825000849,-1e+31,41.10990938254962,-1e+31,1275862.6350611052,52586.23634925441,-105871.67516107747
2025-06-25 01:33:55.413,4.455508648506062,-1e+31,429.62142179564586,-1e+31,-429.62142179564586,-2.4262261594604766,-15.913837266575136,43.935279520510605,-1e+31,0.10358953950495717,-1e+31,421.1044619716982,-1e+31,41.11984272567325,-1e+31,1275862.654903644,52587.751056177374,-105871.65027584223
2025-06-25 01:34:00.413,4.400622611817952,-1e+31,429.8914987114628,-1e+31,-429.8914987114628,2.281353464027493,-18.530346516107752,43.32408282990522,-1e+31,0.10237090096140042,-1e+31,423.23423811106863,-1e+31,37.475473280852896,-1e+31,1275862.6747452077,52589.265732588436,-105871.62539058022
2025-06-25 01:34:05.413,4.456366383414707,-1e+31,429.1325498425807,-1e+31,-429.1325498425807,2.1794717721009995,-19.143759198022206,42.60868779615916,-1e+31,0.10012942891158816,-1e+31,421.61090298046435,-1e+31,39.75311628400791,-1e+31,1275862.6945862432,52590.78040878454,-105871.60050478706
2025-06-25 01:34:10.413,4.372480761034749,-1e+31,430.03313519583605,-1e+31,-430.03313519583605,0.009248657487848533,-22.582917654800887,43.65691746937436,-1e+31,0.10138699495816877,-1e+31,422.58744165999764,-1e+31,39.2934656292055,-1e+31,1275862.7144266842,52592.295084766956,-105871.57561839354
2025-06-25 01:34:15.413,4.453185757623295,-1e+31,426.8613169832386,-1e+31,-426.8613169832386,-2.6030798230357135,-20.51724835746768,43.13154265023685,-1e+31,0.1018782542268829,-1e+31,420.8672354967301,-1e+31,40.53272514168345,-1e+31,1275862.7342674416,52593.80982112393,-105871.55073050212
2025-06-25 01:34:20.413,4.462573501115568,-1e+31,426.43031770572804,-1e+31,-426.43031770572804,0.15562296020183908,-21.951066739934408,43.785420086174746,-1e+31,0.10078842664914839,-1e+31,422.53609525465174,-1e+31,40.540371614578014,-1e+31,1275862.7541068783,52595.324496666,-105871.52584307693
2025-06-25 01:34:25.413,4.450809176420996,-1e+31,429.1832923760924,-1e+31,-429.1832923760924,0.9899097919328774,-18.49370004245707,44.09314268426029,-1e+31,0.09814287985851763,-1e+31,422.6385323450718,-1e+31,41.51243011993643,-1e+31,1275862.7739456298,52596.83917200443,-105871.50095503556
2025-06-25 01:34:30.414,4.535785533081519,-1e+31,429.91306933762166,-1e+31,-429.91306933762166,-0.6739248157682347,-18.154578295884882,43.728710749774606,-1e+31,0.12455382158640987,-1e+31,425.9965126400722,-1e+31,37.60206366024062,-1e+31,1275862.7937842594,52598.35387742461,-105871.47606598132
2025-06-25 01:34:35.413,4.584259235484875,-1e+31,433.84380560307443,-1e+31,-433.84380560307443,-0.0601488734299771,-22.241857050108162,44.53894170413809,-1e+31,0.11326116451895359,-1e+31,427.10928519832413,-1e+31,41.360321004550855,-1e+31,1275862.8136216062,52599.86852202384,-105871.45117737714
2025-06-25 01:34:40.414,4.674565227824194,-1e+31,433.5379425131553,-1e+31,-433.5379425131553,-5.631719444984924,-26.45364437975293,45.322730932333435,-1e+31,0.11807735827015191,-1e+31,427.7214650762754,-1e+31,36.941480265446486,-1e+31,1275862.8334591074,52601.38322701768,-105871.42628720461
2025-06-25 01:34:45.414,4.77790719541751,-1e+31,434.7228839372993,-1e+31,-434.7228839372993,1.880192711525794,-17.315991365109262,44.94151624831782,-1e+31,0.12116174416702194,-1e+31,427.8234587108051,-1e+31,36.49400840976016,-1e+31,1275862.8532965565,52602.897962081726,-105871.40139600815
2025-06-25 01:34:50.414,4.842578270523211,-1e+31,430.4849095410523,-1e+31,-430.4849095410523,-0.9247240045213054,-16.007009014925792,44.432013659094736,-1e+31,0.13400208096908736,-1e+31,424.66883250276777,-1e+31,38.45294934379247,-1e+31,1275862.873132623,52604.41263633544,-105871.3765052674
2025-06-25 01:34:55.414,4.8029505599221425,-1e+31,432.47611422581093,-1e+31,-432.47611422581093,0.9356654193428824,-21.95573469409896,44.19580817435541,-1e+31,0.12721788470953488,-1e+31,426.08374408276467,-1e+31,35.133484975123366,-1e+31,1275862.8929681345,52605.92731037594,-105871.35161398398
2025-06-25 01:35:00.414,4.863648810693068,-1e+31,431.04206319224807,-1e+31,-431.04206319224807,3.422267908355167,-18.20766536165193,44.256490301578594,-1e+31,0.1324611375787021,-1e+31,426.72601616328114,-1e+31,36.14915632264186,-1e+31,1275862.9128030913,52607.44198420039,-105871.32672215748
2025-06-25 01:35:05.414,4.59818585037339,-1e+31,430.84285150438234,-1e+31,-430.84285150438234,-1.3280627668067133,-16.551447670801473,43.504104313704204,-1e+31,0.12188808190813583,-1e+31,427.15721361442877,-1e+31,36.04263217340037,-1e+31,1275862.9326379085,52608.95668806792,-105871.30182927178
2025-06-25 01:35:10.414,4.347521978274311,-1e+31,430.8650352588295,-1e+31,-430.8650352588295,2.1227367025350787,-20.648658788281086,44.413321216358575,-1e+31,0.10700593820504065,-1e+31,425.3272462569939,-1e+31,38.496143193074246,-1e+31,1275862.9524717578,52610.47136146203,-105871.27693635272
2025-06-25 01:35:15.414,4.630670075646276,-1e+31,431.42413650392564,-1e+31,-431.42413650392564,1.1602172723144157,-18.71023017983314,44.18185397674859,-1e+31,0.1139092257249655,-1e+31,425.09350363186167,-1e+31,38.549908331503886,-1e+31,1275862.9723054278,52611.9860649387,-105871.25204233004
2025-06-25 01:35:20.414,4.36980058650512,-1e+31,429.2310454270421,-1e+31,-429.2310454270421,1.3075355157036377,-22.800864019825532,43.739244073838655,-1e+31,0.10764223550666754,-1e+31,422.62068414687127,-1e+31,41.33085041687726,-1e+31,1275862.9921385667,52613.500768196,-105871.22714778333
2025-06-25 01:35:25.414,4.3304261197147245,-1e+31,430.7385999400518,-1e+31,-430.7385999400518,1.213219337012287,-22.241657473160604,44.586240547273356,-1e+31,0.09626240858984579,-1e+31,423.85903796930467,-1e+31,40.19639711698275,-1e+31,1275863.011970347,52615.015410651846,-105871.20225371106
2025-06-25 01:35:30.414,4.539528600959663,-1e+31,429.3848217334522,-1e+31,-429.3848217334522,-0.608745251190431,-19.21442392729784,44.80370187444541,-1e+31,0.10890508008849217,-1e+31,423.68163994703366,-1e+31,41.11885859652427,-1e+31,1275863.0318024247,52616.530113479945,-105871.17735811544
2025-06-25 01:35:35.414,4.550987734809183,-1e+31,430.2292167319116,-1e+31,-430.2292167319116,2.2728169486297567,-19.383311115806343,43.50616177806981,-1e+31,0.11184393712883695,-1e+31,423.7281253297965,-1e+31,40.400852432465456,-1e+31,1275863.0516334975,52618.04478578859,-105871.1524624087
2025-06-25 01:35:40.414,4.537856393345207,-1e+31,429.21233705860493,-1e+31,-429.21233705860493,1.0387159120153768,-19.088100177567473,43.66390456616471,-1e+31,0.10409437568168381,-1e+31,421.9096942886286,-1e+31,41.02616569759783,-1e+31,1275863.0714640007,52619.55945789708,-105871.127566193
